"","State.province","Elevation.m.","Latitude","Genus","Taxon","Leaf area per leaf dry mass (specific leaf area, SLA)","Plant height","Seed dry mass","Leaf nitrogen (N) isotope signature (delta 15N)","Leaf nitrogen/phosphorus (N/P) ratio","Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)","Leaf carbon/nitrogen (C/N) ratio"
"1977","Colorado",3351,38.96975,"Picea","Picea engelmannii",34.53469852,NA,NA,NA,NA,NA,NA
"1978","Colorado",3351,38.96975,"Picea","Picea engelmannii",30.33116883,NA,NA,NA,NA,NA,NA
"1979","Colorado",3351,38.96975,"Picea","Picea engelmannii",30.33229491,NA,NA,-6.8,8.65448312,NA,50.4
"1980","Colorado",3351,38.96975,"Picea","Picea engelmannii",33.01491029,NA,NA,NA,NA,NA,NA
"1981","Colorado",3351,38.96975,"Picea","Picea engelmannii",32.10655536,NA,NA,NA,NA,NA,NA
"1982","Colorado",3351,38.96975,"Picea","Picea engelmannii",34.4604476,NA,NA,NA,NA,NA,NA
"1983","Colorado",3351,38.96975,"Picea","Picea engelmannii",26.17208672,NA,NA,NA,NA,NA,NA
"1984","Colorado",3351,38.96975,"Picea","Picea engelmannii",27.15568251,NA,NA,-3.2,9.01300171,NA,47.3
"1985","Colorado",3351,38.96975,"Picea","Picea engelmannii",33.62799709,NA,NA,NA,NA,NA,NA
"1986","Colorado",3351,38.96975,"Picea","Picea engelmannii",27.88351648,NA,NA,NA,NA,NA,NA
"1987","Colorado",3351,38.96975,"Picea","Picea engelmannii",25.0582257,NA,NA,NA,NA,NA,NA
"1988","Colorado",3351,38.96975,"Picea","Picea engelmannii",33.27641409,NA,NA,NA,NA,NA,NA
"1989","Colorado",3351,38.96975,"Abies","Abies lasiocarpa",16.84133203,NA,NA,-1.9,13.11409125,NA,38.3
"1990","Colorado",3351,38.96975,"Abies","Abies lasiocarpa",18.56928276,NA,NA,NA,NA,NA,NA
"1991","Colorado",3351,38.96975,"Abies","Abies lasiocarpa",15.42177914,NA,NA,NA,NA,NA,NA
"1992","Colorado",3351,38.96975,"Abies","Abies lasiocarpa",18.14102564,NA,NA,NA,NA,NA,NA
"1993","Colorado",3351,38.96975,"Abies","Abies lasiocarpa",10.77600607,NA,NA,NA,NA,NA,NA
"1994","Colorado",3351,38.96975,"Abies","Abies lasiocarpa",9.903063557,NA,NA,-0.8,9.618402751,NA,43.9
"1995","Colorado",3351,38.96975,"Abies","Abies lasiocarpa",15.36766242,NA,NA,NA,NA,NA,NA
"1996","Colorado",3351,38.96975,"Abies","Abies lasiocarpa",13.71878978,NA,NA,NA,NA,NA,NA
"1997","Colorado",3351,38.96975,"Abies","Abies lasiocarpa",19.37169784,NA,NA,NA,NA,NA,NA
"1998","Colorado",3351,38.96975,"Abies","Abies lasiocarpa",14.74853311,NA,NA,NA,NA,NA,NA
"1999","Colorado",3351,38.96975,"Abies","Abies lasiocarpa",6.786685722,NA,NA,-2.3,10.813803,NA,47.9
"2000","Colorado",3351,38.96975,"Picea","Picea engelmannii",45.95798854,NA,NA,1.2,8.496740323,NA,45.9
"2001","Colorado",3351,38.96975,"Abies","Abies lasiocarpa",10.98459653,NA,NA,NA,NA,NA,NA
"2002","Colorado",3351,38.96975,"Abies","Abies lasiocarpa",5.338504666,NA,NA,NA,NA,NA,NA
"2003","Colorado",3351,38.96975,"Abies","Abies lasiocarpa",10.05842506,NA,NA,NA,NA,NA,NA
"2004","Colorado",3351,38.96975,"Abies","Abies lasiocarpa",5.113408478,NA,NA,NA,NA,NA,NA
"2005","Colorado",3351,38.96975,"Abies","Abies lasiocarpa",18.67891863,NA,NA,-4.3,7.527516077,NA,44.1
"2006","Colorado",3351,38.96975,"Abies","Abies lasiocarpa",15.67873303,NA,NA,NA,NA,NA,NA
"2007","Colorado",3351,38.96975,"Abies","Abies lasiocarpa",14.16110871,NA,NA,NA,NA,NA,NA
"2008","Colorado",3351,38.96975,"Abies","Abies lasiocarpa",12.46251939,NA,NA,NA,NA,NA,NA
"2009","Colorado",3351,38.96975,"Abies","Abies lasiocarpa",14.11232848,NA,NA,NA,NA,NA,NA
"2010","Colorado",3351,38.96975,"Abies","Abies lasiocarpa",16.18572724,NA,NA,-3.6,8.625648055,NA,45.1
"2011","Colorado",3351,38.96975,"Picea","Picea engelmannii",41.68193717,NA,NA,NA,NA,NA,NA
"2012","Colorado",3351,38.96975,"Abies","Abies lasiocarpa",20.7406768,NA,NA,NA,NA,NA,NA
"2013","Colorado",3351,38.96975,"Abies","Abies lasiocarpa",21.74130274,NA,NA,NA,NA,NA,NA
"2014","Colorado",3351,38.96975,"Abies","Abies lasiocarpa",22.5182287,NA,NA,NA,NA,NA,NA
"2015","Colorado",3351,38.96975,"Abies","Abies lasiocarpa",21.66020171,NA,NA,NA,NA,NA,NA
"2016","Colorado",3351,38.96975,"Picea","Picea engelmannii",34.356211,NA,NA,NA,NA,NA,NA
"2017","Colorado",3351,38.96975,"Picea","Picea engelmannii",97.49287749,NA,NA,NA,NA,NA,NA
"2018","Colorado",3351,38.96975,"Picea","Picea engelmannii",44.72443559,NA,NA,NA,NA,NA,NA
"2019","Colorado",3351,38.96975,"Picea","Picea engelmannii",21.11253901,NA,NA,-1.3,9.319336325,NA,48.4
"2020","Guanacaste",289,10.50371,"Alibertia","Alibertia edulis",13.4925,NA,NA,0.3,28.34069504,NA,18.7
"2021","Guanacaste",289,10.50371,"Alibertia","Alibertia edulis",25.90982143,NA,NA,1,32.27123973,NA,23.3
"2022","Guanacaste",289,10.50371,"Annona","Annona purpurea",36.39125683,NA,NA,-0.1,25.68153168,NA,18.7
"2023","Guanacaste",289,10.50371,"Ardisia","Ardisia revoluta",8.91359116,NA,NA,-1.2,12.01898464,NA,35.6
"2024","Guanacaste",289,10.50371,"Ardisia","Ardisia revoluta",22.53590734,NA,NA,-0.5,22.38447397,NA,26.7
"2025","Guanacaste",289,10.50371,"Astronium","Astronium graveolens",21.24818182,NA,NA,-1.6,22.17551349,NA,34.9
"2026","Guanacaste",289,10.50371,"Astronium","Astronium graveolens",34.50571429,NA,NA,-1.1,18.82317027,NA,17.4
"2027","Guanacaste",289,10.50371,"Sideroxylon","Sideroxylon celastrinum",26.18024691,NA,NA,0,27.05190047,NA,35.7
"2028","Guanacaste",289,10.50371,"Callichlamys","Callichlamys latifolia",12.30961538,NA,NA,1.3,20.40342769,NA,16.4
"2029","Guanacaste",289,10.50371,"xylophragma","xylophragma seemannianum",38.07529412,NA,NA,0.2,22.29248045,NA,17.2
"2030","Guanacaste",289,10.50371,NA,"",55.68971429,NA,NA,-0.6,19.74575503,NA,21.3
"2031","Guanacaste",289,10.50371,"Brosimum","Brosimum alicastrum",15.73,NA,NA,0.6,20.51824951,NA,25.9
"2032","Guanacaste",289,10.50371,"Bursera","Bursera simaruba",4.098224852,NA,NA,1,21.25195875,NA,13.1
"2033","Guanacaste",289,10.50371,"Bursera","Bursera tomentosa",39.80391304,NA,NA,0.3,14.67803394,NA,20.6
"2034","Guanacaste",289,10.50371,"Bursera","Bursera tomentosa",43.61481481,NA,NA,NA,NA,NA,NA
"2035","Guanacaste",289,10.50371,"Tetracera","Tetracera volubilis",46.38456376,NA,NA,-0.4,13.91070945,NA,20.6
"2036","Guanacaste",289,10.50371,"Tetracera","Tetracera volubilis",32.27373272,NA,NA,-0.1,12.88081586,NA,24.8
"2037","Guanacaste",289,10.50371,"Castilla","Castilla elastica",31.78954545,NA,NA,-0.3,21.48200136,NA,21.9
"2038","Guanacaste",289,10.50371,"Casearia","Casearia sylvestris",18.08394737,NA,NA,-0.2,23.48801623,NA,14.6
"2039","Guanacaste",289,10.50371,"Krugiodendron","Krugiodendron ferreum",13.74263158,NA,NA,-1.1,21.32188286,NA,32.1
"2040","Guanacaste",289,10.50371,NA,"",3.742692308,NA,NA,0.8,51.6910972,NA,17.2
"2041","Guanacaste",289,10.50371,"Coccoloba","Coccoloba guanacastensis",12.24897959,NA,NA,-0.3,44.45997863,NA,18
"2042","Guanacaste",289,10.50371,"Lysiloma","Lysiloma divaricatum",NA,NA,NA,-0.9,39.66794798,NA,14.2
"2043","Guanacaste",289,10.50371,"Lysiloma","Lysiloma divaricatum",NA,NA,NA,-1,28.42965963,NA,15.4
"2044","Guanacaste",289,10.50371,"Picramnia","Picramnia quaternaria",11.4922963,NA,NA,-2.7,18.02217243,NA,31.6
"2045","Guanacaste",289,10.50371,"Picramnia","Picramnia quaternaria",7.884583333,NA,NA,1.6,23.83749239,NA,20.9
"2046","Guanacaste",289,10.50371,"Erblichia","Erblichia odorata",61.77547619,NA,NA,0.8,22.50530607,NA,15.4
"2047","Guanacaste",289,10.50371,"Cordia","Cordia panamensis",29.10913978,NA,NA,0,29.38850645,NA,16.3
"2048","Guanacaste",289,10.50371,"Cupania","Cupania guatemalensis",18.30742424,NA,NA,1.5,25.86677818,NA,12.4
"2049","Guanacaste",289,10.50371,"Cupania","Cupania guatemalensis",NA,NA,NA,0,23.41688777,NA,19.6
"2050","Guanacaste",289,10.50371,"Maytenus","Maytenus segoviarum",10.58081967,NA,NA,0.2,20.8486572,NA,17.7
"2051","Guanacaste",289,10.50371,"Maytenus","Maytenus segoviarum",10.42122807,NA,NA,0.8,26.09251915,NA,13.7
"2052","Guanacaste",289,10.50371,"Maytenus","Maytenus segoviarum",10.04391892,NA,NA,-0.4,33.19361328,NA,19.9
"2053","Guanacaste",289,10.50371,"Desmopsis","Desmopsis bibracteata",18.99033333,NA,NA,-0.9,20.43401389,NA,17
"2054","Guanacaste",289,10.50371,"Tetracera","Tetracera volubilis",18.97609375,NA,NA,-0.1,38.47624053,NA,27.9
"2055","Guanacaste",289,10.50371,"Dipterodendron","Dipterodendron costaricense",15.06625,NA,NA,-0.9,29.67088523,NA,21.9
"2056","Guanacaste",289,10.50371,"Dipterodendron","Dipterodendron costaricensis",11.38099379,NA,NA,-1.2,27.15177721,NA,21.4
"2057","Guanacaste",289,10.50371,"Sloanea","Sloanea terniflora",9.348603604,NA,NA,0.7,30.50329575,NA,21.6
"2058","Guanacaste",289,10.50371,"Sloanea","Sloanea terniflora",9.60971223,NA,NA,-0.1,24.42160136,NA,39.1
"2059","Guanacaste",289,10.50371,"Exostema","Exostema mexicanum",28.16849057,NA,NA,1.2,22.91829716,NA,19.4
"2060","Guanacaste",289,10.50371,"Exostema","Exostema mexicanum",35.34670886,NA,NA,-0.2,31.4987184,NA,17.7
"2061","Guanacaste",289,10.50371,"Faramea","Faramea occidentalis",NA,NA,NA,-0.5,20.95086251,NA,17.9
"2062","Guanacaste",289,10.50371,"Faramea","Faramea occidentalis",34.14151515,NA,NA,-0.4,24.31293541,NA,28.9
"2063","Guanacaste",289,10.50371,"Ficus","Ficus citrifolia",10.5192887,NA,NA,-0.1,18.29509175,NA,24.9
"2064","Guanacaste",289,10.50371,"Aphelandra","Aphelandra scabra",22.5595,NA,NA,-0.4,40.0339505,NA,25.2
"2065","Guanacaste",289,10.50371,"Garcinia","Garcinia intermedia",21.72305,NA,NA,-2,27.97164388,NA,34
"2066","Guanacaste",289,10.50371,"Garcinia","Garcinia intermedia",16.07099448,NA,NA,NA,NA,NA,NA
"2067","Guanacaste",289,10.50371,"Genipa","Genipa americana",25.50961538,NA,NA,-2.7,19.87212828,NA,32.1
"2068","Guanacaste",289,10.50371,"Guettarda","Guettarda macrosperma",47.23,NA,NA,0.6,25.44594541,NA,22.6
"2069","Guanacaste",289,10.50371,"Guettarda","Guettarda macrosperma",26.69807692,NA,NA,0.4,40.40070165,NA,14.1
"2070","Guanacaste",289,10.50371,"Hirtella","Hirtella racemosa",11.96333333,NA,NA,-0.9,20.67299968,NA,25.4
"2071","Guanacaste",289,10.50371,"Hirtella","Hirtella racemosa",12.06083333,NA,NA,0.1,28.45106078,NA,13
"2072","Guanacaste",289,10.50371,"Hymenaea","Hymenaea courbaril",14.45772727,NA,NA,-0.1,30.80169091,NA,27.8
"2073","Guanacaste",289,10.50371,"Hymenaea","Hymenaea courbaril",9.72547619,NA,NA,-1.4,34.51550376,NA,21.1
"2074","Guanacaste",289,10.50371,"Eugenia","Eugenia monticola",8.860392157,NA,NA,NA,NA,NA,NA
"2075","Guanacaste",289,10.50371,"Eugenia","Eugenia monticola",9.634444444,NA,NA,0.7,40.15523497,NA,33.9
"2076","Guanacaste",289,10.50371,"Sideroxylon","Sideroxylon capiri",13.874375,NA,NA,-0.2,25.85894269,NA,22.3
"2077","Guanacaste",289,10.50371,"Luehea","Luehea speciosa",30.58530864,NA,NA,-1.1,31.71998165,NA,26.1
"2078","Guanacaste",289,10.50371,"Luehea","Luehea speciosa",17.14639286,NA,NA,-0.5,21.44146001,NA,19
"2079","Guanacaste",289,10.50371,"Machaerium","Machaerium kegelii",13.56074286,NA,NA,0,24.64271345,NA,15.3
"2080","Guanacaste",289,10.50371,"Manilkara","Manilkara chicle",11.83880503,NA,NA,1.2,24.40105705,NA,18.3
"2081","Guanacaste",289,10.50371,"Manilkara","Manilkara chicle",24.00177215,NA,NA,-0.3,27.95505183,NA,27.2
"2082","Guanacaste",289,10.50371,"Margaritaria","Margaritaria nobilis",23.185,NA,NA,0.1,31.77061589,NA,25
"2083","Guanacaste",289,10.50371,"Mouriri","Mouriri myrtilloides",14.38125,NA,NA,0.3,21.13726672,NA,16.9
"2084","Guanacaste",289,10.50371,"Mouriri","Mouriri myrtilloides",15.23,NA,NA,-1.7,18.66937536,NA,32.1
"2085","Guanacaste",289,10.50371,"Mouriri","Mouriri myrtilloides",9.222,NA,NA,0.7,26.50576851,NA,26.8
"2086","Guanacaste",289,10.50371,"Ocotea","Ocotea veraguensis",13.80444444,NA,NA,0,23.5311623,NA,23.6
"2087","Guanacaste",289,10.50371,"Ocotea","Ocotea veraguensis",31.23454545,NA,NA,-0.8,33.70262709,NA,23.2
"2088","Guanacaste",289,10.50371,"Sloanea","Sloanea terniflora",19.19797101,NA,NA,-1.1,40.33778225,NA,15
"2089","Guanacaste",289,10.50371,"","",16.99022222,NA,NA,0.4,33.52939452,NA,26.2
"2090","Guanacaste",289,10.50371,"Paullinia","Paullinia cururu",15.61522388,NA,NA,-1.7,30.77977651,NA,34.1
"2091","Guanacaste",289,10.50371,"Machaerium","Machaerium pittieri",16.80234043,NA,NA,1.2,15.72586259,NA,24.8
"2092","Guanacaste",289,10.50371,"Quercus","Quercus oleoides",9.542028986,NA,NA,0.5,37.31074482,NA,18.8
"2093","Guanacaste",289,10.50371,"Quercus","Quercus oleoides",8.131032258,NA,NA,0.8,25.28406531,NA,44.2
"2094","Guanacaste",289,10.50371,"Quercus","Quercus oleoides",21.91729927,NA,NA,2.5,13.93570029,NA,29.3
"2095","Guanacaste",289,10.50371,"Randia","Randia cubana",33.88930233,NA,NA,0.3,38.44607279,NA,15.8
"2096","Guanacaste",289,10.50371,"Ouratea","Ouratea lucens",9.997394366,NA,NA,0.9,14.53094477,NA,17.3
"2097","Guanacaste",289,10.50371,"Ouratea","Ouratea lucens",25.11194444,NA,NA,-0.7,25.39583993,NA,39.7
"2098","Guanacaste",289,10.50371,"Sebastiania","Sebastiania pavoniana",23.42851852,NA,NA,0.2,34.39941001,NA,33
"2099","Guanacaste",289,10.50371,"Sebastiania","Sebastiania pavoniana",23.31217391,NA,NA,1.1,36.84911994,NA,13.2
"2100","Guanacaste",289,10.50371,"Hippocratea","Hippocratea volubilis",8.083172414,NA,NA,-0.3,33.6675053,NA,20.2
"2101","Guanacaste",289,10.50371,"Hippocratea","Hippocratea volubilis",13.90878049,NA,NA,-0.4,35.38560812,NA,11.9
"2102","Guanacaste",289,10.50371,"Hippocratea","Hippocratea volubilis",25.39268041,NA,NA,-1.3,14.63881229,NA,22.6
"2103","Guanacaste",289,10.50371,"Simarouba","Simarouba glauca",10.668125,NA,NA,-0.3,22.90146083,NA,13.1
"2104","Guanacaste",289,10.50371,"Simarouba","Simarouba glauca",42.29628571,NA,NA,0,34.69636069,NA,20.7
"2105","Guanacaste",289,10.50371,"Pithecoctenium","Pithecoctenium crucigerum",60.82555556,NA,NA,-1.9,13.65755699,NA,13.2
"2106","Guanacaste",289,10.50371,NA,"",34.37877814,NA,NA,0.8,30.63727144,NA,18.5
"2107","Guanacaste",289,10.50371,"Rourea","Rourea glabra",9.426551724,NA,NA,-1,19.95571308,NA,11.8
"2108","Guanacaste",289,10.50371,"Rourea","Rourea glabra",17.06827586,NA,NA,-0.5,16.49179332,NA,24.5
"2109","Guanacaste",289,10.50371,"Krugiodendron","Krugiodendron ferreum",14.36774194,NA,NA,0.6,34.54414292,NA,11.8
"2110","Guanacaste",289,10.50371,"Zanthoxylum","Zanthoxylum setulosum",23.08944785,NA,NA,0.5,18.82901031,NA,20.6
"2111","Guanacaste",289,10.50371,"Casearia","Casearia praecox",26.0175,NA,NA,0,41.44712234,NA,15.5
"2112","Guanacaste",289,10.50371,"Casearia","Casearia praecox",42.89823529,NA,NA,-1.1,20.73433419,NA,15.2
"2113","Guanacaste",289,10.50371,"Zuelania","Zuelania guidonia",11.52860825,NA,NA,1,29.4465103,NA,17
"2114","Guanacaste",289,10.50371,"Zuelania","Zuelania guidonia",18.41140541,NA,NA,1.4,27.63302704,NA,21.8
"2115","Guanacaste",3,10.92575,"","",20.26923077,NA,NA,-1.4,23.90234365,NA,18.8
"2116","Guanacaste",3,10.92575,"Bauhinia","Bauhinia ungulata",36.22397959,NA,NA,0.5,11.85915993,NA,13.4
"2117","Guanacaste",3,10.92575,"Bauhinia","Bauhinia ungulata",38.24772727,NA,NA,-1,10.73914164,NA,15
"2118","Guanacaste",3,10.92575,"Platymiscium","Platymiscium parviflorum",22.26818182,NA,NA,0.1,12.93909585,NA,13.7
"2119","Guanacaste",3,10.92575,"Platymiscium","Platymiscium parviflorum",22.26818182,NA,NA,0.1,12.93430871,NA,13.7
"2120","Guanacaste",3,10.92575,"Casearia","Casearia corymbosa",17.53397959,NA,NA,2.7,16.74981333,NA,15.9
"2121","Guanacaste",3,10.92575,"Casearia","Casearia corymbosa",19.49025974,NA,NA,3.9,13.22221039,NA,15.2
"2122","Guanacaste",3,10.92575,"Cordia","Cordia alliodora",29.54630769,NA,NA,NA,NA,NA,NA
"2123","Guanacaste",3,10.92575,"Cordia","Cordia alliodora",14.23548387,NA,NA,1.9,18.94012441,NA,12.5
"2124","Guanacaste",3,10.92575,"Cydista","Cydista aequinoctialis",14.73714286,NA,NA,-0.1,12.82019176,NA,18.3
"2125","Guanacaste",3,10.92575,"Genipa","Genipa americana",24.85263158,NA,NA,1.4,14.39268209,NA,17
"2126","Guanacaste",3,10.92575,"Arrabidaea","Arrabidaea patellifera",23.02569231,NA,NA,1.2,20.79140148,NA,12.5
"2127","Guanacaste",3,10.92575,"Arrabidaea","Arrabidaea patellifera",152.0818182,NA,NA,1.2,18.79820189,NA,10.1
"2128","Guanacaste",3,10.92575,"Guazuma","Guazuma ulmiforia",28.83741935,NA,NA,1.9,5.634346956,NA,12.8
"2129","Guanacaste",3,10.92575,"Guazuma","Guazuma ulmiforia",23.41333333,NA,NA,2.1,6.943339544,NA,15.6
"2130","Guanacaste",3,10.92575,"Hemiangium","Hemiangium excelsum",15.86617647,NA,NA,3.2,11.8396554,NA,20.1
"2131","Guanacaste",3,10.92575,NA,"",23.32914634,NA,NA,-0.8,18.2468508,NA,13.3
"2132","Guanacaste",3,10.92575,NA,"",3.661614907,NA,NA,3.5,16.32870872,NA,12.6
"2133","Guanacaste",3,10.92575,"Lonchocarpus","Lonchocarpus costaricensis",10.52042202,NA,NA,1.4,18.02225093,NA,15.1
"2134","Guanacaste",3,10.92575,"Lonchocarpus","Lonchocarpus costaricensis",NA,NA,NA,2,34.90221257,NA,13.6
"2135","Guanacaste",3,10.92575,"Lonchocarpus","Lonchocarpus costaricensis",11.55316054,NA,NA,-0.3,20.78044608,NA,15.2
"2136","Guanacaste",3,10.92575,"Lonchocarpus","Lonchocarpus costaricensis",NA,NA,NA,-0.4,20.4327169,NA,15.3
"2137","Guanacaste",3,10.92575,"Lonchocarpus","Lonchocarpus parviflorus",35.254375,NA,NA,0,12.17428342,NA,10
"2138","Guanacaste",3,10.92575,"Machaerium","Machaerium biovulatum",9.674418605,NA,NA,0,22.58117256,NA,13.1
"2139","Guanacaste",3,10.92575,"Machaerium","Machaerium biovulatum",11.38550725,NA,NA,1.6,27.79513914,NA,13.4
"2140","Guanacaste",3,10.92575,"Myrospermum","Myrospermum frutescens",27.29,NA,NA,1.8,20.72097431,NA,14.1
"2141","Guanacaste",3,10.92575,"Myrospermum","Myrospermum frutescens",21.02468085,NA,NA,0.9,19.63472275,NA,14.1
"2142","Guanacaste",3,10.92575,"Pisonia","Pisonia macranthocarpa",14.06705882,NA,NA,3.1,30.51558197,NA,13.6
"2143","Guanacaste",3,10.92575,"Rehdera","Rehdera trinervis",18.17218978,NA,NA,1.9,27.96771521,NA,19.6
"2144","Guanacaste",3,10.92575,"Pithecellobium","Pithecellobium saman",10.65041667,NA,NA,-1.2,33.34339702,NA,11.9
"2145","Guanacaste",3,10.92575,"Spondias","Spondias purpurea",49.88421053,NA,NA,0.4,17.53137153,NA,12.5
"2146","Guanacaste",3,10.92575,"Stemmadenia","Stemmadenia obovata",36.4887619,NA,NA,1.9,18.66869602,NA,9.6
"2147","Guanacaste",3,10.92575,"Tabebuia","Tabebuia ochracea",26.44754237,NA,NA,2,25.7853387,NA,9.8
"2148","Guanacaste",3,10.92575,"Tabebuia","Tabebuia ochracea",NA,NA,NA,-0.8,21.07371193,NA,11.8
"2149","Guanacaste",3,10.92575,"Tabebuia","Tabebuia ochracea",23.46003676,NA,NA,1.4,23.4740047,NA,9.2
"2150","Guanacaste",3,10.92575,"Tabebuia","Tabebuia rosea",30.27060241,NA,NA,2.7,23.76313984,NA,12.9
"2151","Guanacaste",3,10.92575,"Tabebuia","Tabebuia rosea",32.61108696,NA,NA,1.6,13.19943868,NA,10.5
"2152","Guanacaste",289,10.50371,"Alibertia","Alibertia edulis",13.4925,NA,NA,0.3,28.34069504,NA,18.7
"2153","Guanacaste",289,10.50371,"Alibertia","Alibertia edulis",25.90982143,NA,NA,1,32.27123973,NA,23.3
"2154","Guanacaste",289,10.50371,"Annona","Annona purpurea",36.39125683,NA,NA,-0.1,25.68153168,NA,18.7
"2155","Guanacaste",289,10.50371,"Ardisia","Ardisia revoluta",8.91359116,NA,NA,-1.2,12.01898464,NA,35.6
"2156","Guanacaste",289,10.50371,"Ardisia","Ardisia revoluta",22.53590734,NA,NA,-0.5,22.38447397,NA,26.7
"2157","Guanacaste",289,10.50371,"Astronium","Astronium graveolens",21.24818182,NA,NA,-1.6,22.17551349,NA,34.9
"2158","Guanacaste",289,10.50371,"Astronium","Astronium graveolens",34.50571429,NA,NA,-1.1,18.82317027,NA,17.4
"2159","Guanacaste",289,10.50371,"Sideroxylon","Sideroxylon celastrinum",26.18024691,NA,NA,0,27.05190047,NA,35.7
"2160","Guanacaste",289,10.50371,"Callichlamys","Callichlamys latifolia",12.30961538,NA,NA,1.3,20.40342769,NA,16.4
"2161","Guanacaste",289,10.50371,"xylophragma","xylophragma seemannianum",38.07529412,NA,NA,0.2,22.29248045,NA,17.2
"2162","Guanacaste",289,10.50371,NA,"",55.68971429,NA,NA,-0.6,19.74575503,NA,21.3
"2163","Guanacaste",289,10.50371,"Brosimum","Brosimum alicastrum",15.73,NA,NA,0.6,20.51824951,NA,25.9
"2164","Guanacaste",289,10.50371,"Bursera","Bursera simaruba",4.098224852,NA,NA,1,21.25195875,NA,13.1
"2165","Guanacaste",289,10.50371,"Bursera","Bursera tomentosa",39.80391304,NA,NA,0.3,14.67803394,NA,20.6
"2166","Guanacaste",289,10.50371,"Bursera","Bursera tomentosa",43.61481481,NA,NA,NA,NA,NA,NA
"2167","Guanacaste",289,10.50371,"Tetracera","Tetracera volubilis",46.38456376,NA,NA,-0.4,13.91070945,NA,20.6
"2168","Guanacaste",289,10.50371,"Tetracera","Tetracera volubilis",32.27373272,NA,NA,-0.1,12.88081586,NA,24.8
"2169","Guanacaste",289,10.50371,"Castilla","Castilla elastica",31.78954545,NA,NA,-0.3,21.48200136,NA,21.9
"2170","Guanacaste",289,10.50371,"Casearia","Casearia sylvestris",18.08394737,NA,NA,-0.2,23.48801623,NA,14.6
"2171","Guanacaste",289,10.50371,"Krugiodendron","Krugiodendron ferreum",13.74263158,NA,NA,-1.1,21.32188286,NA,32.1
"2172","Guanacaste",289,10.50371,NA,"",3.742692308,NA,NA,0.8,51.6910972,NA,17.2
"2173","Guanacaste",289,10.50371,"Coccoloba","Coccoloba guanacastensis",12.24897959,NA,NA,-0.3,44.45997863,NA,18
"2174","Guanacaste",289,10.50371,"Lysiloma","Lysiloma divaricatum",NA,NA,NA,-0.9,39.66794798,NA,14.2
"2175","Guanacaste",289,10.50371,"Lysiloma","Lysiloma divaricatum",NA,NA,NA,-1,28.42965963,NA,15.4
"2176","Guanacaste",289,10.50371,"Picramnia","Picramnia quaternaria",11.4922963,NA,NA,-2.7,18.02217243,NA,31.6
"2177","Guanacaste",289,10.50371,"Picramnia","Picramnia quaternaria",7.884583333,NA,NA,1.6,23.83749239,NA,20.9
"2178","Guanacaste",289,10.50371,"Erblichia","Erblichia odorata",61.77547619,NA,NA,0.8,22.50530607,NA,15.4
"2179","Guanacaste",289,10.50371,"Cordia","Cordia panamensis",29.10913978,NA,NA,0,29.38850645,NA,16.3
"2180","Guanacaste",289,10.50371,"Cupania","Cupania guatemalensis",18.30742424,NA,NA,1.5,25.86677818,NA,12.4
"2181","Guanacaste",289,10.50371,"Cupania","Cupania guatemalensis",NA,NA,NA,0,23.41688777,NA,19.6
"2182","Guanacaste",289,10.50371,"Maytenus","Maytenus segoviarum",10.58081967,NA,NA,0.2,20.8486572,NA,17.7
"2183","Guanacaste",289,10.50371,"Maytenus","Maytenus segoviarum",10.42122807,NA,NA,0.8,26.09251915,NA,13.7
"2184","Guanacaste",289,10.50371,"Maytenus","Maytenus segoviarum",10.04391892,NA,NA,-0.4,33.19361328,NA,19.9
"2185","Guanacaste",289,10.50371,"Desmopsis","Desmopsis bibracteata",18.99033333,NA,NA,-0.9,20.43401389,NA,17
"2186","Guanacaste",289,10.50371,"Tetracera","Tetracera volubilis",18.97609375,NA,NA,-0.1,38.47624053,NA,27.9
"2187","Guanacaste",289,10.50371,"Dipterodendron","Dipterodendron costaricense",15.06625,NA,NA,-0.9,29.67088523,NA,21.9
"2188","Guanacaste",289,10.50371,"Dipterodendron","Dipterodendron costaricensis",11.38099379,NA,NA,-1.2,27.15177721,NA,21.4
"2189","Guanacaste",289,10.50371,"Sloanea","Sloanea terniflora",9.348603604,NA,NA,0.7,30.50329575,NA,21.6
"2190","Guanacaste",289,10.50371,"Sloanea","Sloanea terniflora",9.60971223,NA,NA,-0.1,24.42160136,NA,39.1
"2191","Guanacaste",289,10.50371,"Exostema","Exostema mexicanum",28.16849057,NA,NA,1.2,22.91829716,NA,19.4
"2192","Guanacaste",289,10.50371,"Exostema","Exostema mexicanum",35.34670886,NA,NA,-0.2,31.4987184,NA,17.7
"2193","Guanacaste",289,10.50371,"Faramea","Faramea occidentalis",NA,NA,NA,-0.5,20.95086251,NA,17.9
"2194","Guanacaste",289,10.50371,"Faramea","Faramea occidentalis",34.14151515,NA,NA,-0.4,24.31293541,NA,28.9
"2195","Guanacaste",289,10.50371,"Ficus","Ficus citrifolia",10.5192887,NA,NA,-0.1,18.29509175,NA,24.9
"2196","Guanacaste",289,10.50371,"Aphelandra","Aphelandra scabra",22.5595,NA,NA,-0.4,40.0339505,NA,25.2
