"","Source_ID","Site","Plot_Name","State.province","Locality_description","Habitat","Habit","Latitude","Longitude","Elevation.m.","Morpho_species","Family","Genus","Species","Taxon","Average_DBH.cm.","X.C","X.N","C.N","d13C","d15N","X.P","N.P","N.C","X._of_leaves","Scanned_WetLeaf_area.cm.2.","Dry_Mass.g.","SLA_Punch","SLA.cm.2.g.","SLA..m_.kg.","Average_SLA.cm.2.g.","Plot_Abundance.N.","Species_Abundance.n."
"68","Vanessa_1111","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Fabaceae","Inga","longispica","Inga longispica",16.3,46.840794,3.307224,14.16317552,NA,NA,0.150551,21.96744434,0.070605635,"",NA,0.115,NA,144.2609,14.42609,NA,408,NA
"69","Vanessa_1112","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Fabaceae","Inga","mortoniana","Inga mortoniana",2.8,45.842797,3.580776,12.8024755,NA,NA,0.143603,24.93527597,0.078109894,"",NA,0.089,NA,186.4045,18.64045,NA,408,NA
"70","Vanessa_1113","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Tiliaceae","Mortoniodendron","","",14.5,42.184142,2.660736,15.85431324,NA,NA,0.099617,26.70976118,0.063074318,"",NA,0.066,NA,251.3636,25.13636,NA,408,NA
"71","Vanessa_1114","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,NA,NA,NA,"",NA,43.481438,2.478696,17.54206163,NA,NA,0.082564,30.02157444,0.057005842,"",NA,0.088,NA,188.5227,18.85227,NA,408,NA
"72","Vanessa_1115","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Proteaceae","Panopsis","suaveolens","Panopsis suaveolens",5.1,47.50746,1.753488,27.09311954,NA,NA,0.058963,29.7389633,0.03690974,"",NA,0.139,NA,119.3525,11.93525,NA,408,NA
"73","Vanessa_1116","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Boraginaceae","Cordia","croatii","Cordia croatii",3.5,42.598556,3.181272,13.39041616,NA,NA,0.095201,33.4163547,0.074680278,"",NA,0.065,NA,255.2308,25.52308,NA,408,1
"74","Vanessa_1117","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Myrtaceae","Myrcia","splendens","Myrcia splendens",3,41.638597,2.173656,19.15601963,NA,NA,0.08493,25.59344066,0.052202912,"",NA,0.093,NA,178.3871,17.83871,NA,408,NA
"75","Vanessa_1118","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Fabaceae","Inga","longispica","Inga longispica",3.1,48.00875,2.919546,16.44390943,NA,NA,0.060143,48.54346688,0.060812789,"",NA,0.128,NA,129.6094,12.96094,NA,408,NA
"76","Vanessa_1119","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Rubiaceae","Posoqueria","coriacea","Posoqueria coriacea",16.9,44.94415,1.765926,25.45075501,NA,NA,0.09965,17.72120163,0.039291565,"",NA,0.155,NA,107.0323,10.70323,NA,408,NA
"77","Vanessa_1120","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Moraceae","Sorocea","trophoides","Sorocea trophoides",6.8,51.84945,2.106096,24.61874957,NA,NA,0.201613,10.44625576,0.040619447,"",NA,0.073,NA,218.1699,21.81699,NA,408,NA
"78","Vanessa_1121","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Rubiaceae","Psychotria","","",6,44.50635,2.715444,16.39008206,NA,NA,0.053743,50.52662299,0.061012507,"",NA,0.068,NA,243.9706,24.39706,NA,408,NA
"79","Vanessa_1122","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Annonaceae","Xylopia","","",NA,43.9591,2.480776,17.71989893,NA,NA,0.049964,49.65168443,0.05643373,"",NA,0.13,NA,127.6154,12.76154,NA,408,NA
"80","Vanessa_1123","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Sabiaceae","Meliosma","idiopoda","Meliosma idiopoda",2.6,42.09845,1.69592,24.82337021,NA,NA,0.074367,22.80468761,0.040284619,"",NA,0.083,NA,199.8795,19.98795,NA,408,NA
"81","Vanessa_1124","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Moraceae","","","",6,45.2526,3.478608,13.00882422,NA,NA,0.149975,23.19459705,0.076870898,"",NA,0.066,NA,251.3636,25.13636,NA,408,NA
"82","Vanessa_1125","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Lauraceae","","","",4.9,51.143,2.47979,20.6239238,NA,NA,0.160911,15.4109128,0.048487379,"",NA,0.091,NA,182.3077,18.23077,NA,408,NA
"83","Vanessa_1126","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Caprifoliaceae","Viburnum","costaricanum","Viburnum costaricanum",12,47.23265,2.429504,19.44127279,NA,NA,0.083507,29.09324313,0.051436962,"",NA,0.046,NA,259.6696,25.96696,NA,408,NA
"84","Vanessa_1127","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Lauraceae","","","",14,51.74,2.614872,19.78681939,NA,NA,0.068192,38.34600238,0.050538693,"",NA,0.211,NA,78.62559,7.862559,NA,408,NA
"85","Vanessa_1128","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Lianna",10.9285,-85.4653,1225,NA,"Polygalaceae","Securidaca","","",4.8,47.801754,3.24228,14.7432529,NA,NA,NA,NA,0.067827637,"",NA,0.043,NA,385.814,38.5814,NA,408,NA
"86","Vanessa_1129","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Asteraceae","Koanophyllon","pittieri","Koanophyllon pittieri",11,39.506467,3.229488,12.23304344,NA,NA,0.092142,35.0488999,0.081745806,"",NA,0.063,NA,263.3333,26.33333,NA,408,NA
"87","Vanessa_1130","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Rubiaceae","","","",5.1,46.29625,2.473776,18.71481088,NA,NA,0.081961,30.18219481,0.053433615,"",NA,0.134,NA,123.806,12.3806,NA,408,NA
"88","Vanessa_1131","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Sapotaceae","Chrysophyllum","","",70,44.067023,2.46492,17.87766865,NA,NA,0.095005,25.94525078,0.055935705,"",NA,0.104,NA,159.5192,15.95192,NA,408,6
"89","Vanessa_1132","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Rubiaceae","","","",3.4,50.781731,2.124456,23.90340445,NA,NA,0.05905,35.97736515,0.041835045,"",NA,0.152,NA,109.1447,10.91447,NA,408,NA
"90","Vanessa_1133","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Clusiaceae","Symphonia","globulifera","Symphonia globulifera",5.3,38.371333,2.564304,14.96364433,NA,NA,0.092286,27.78637147,0.06682864,"",NA,0.036,NA,230.4167,23.04167,NA,408,NA
"91","Vanessa_1134","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Rutaceae","Zanthoxylum","melanostictum","Zanthoxylum melanostictum",14.2,45.2526,2.214556,20.43416378,NA,NA,0.077616,28.53232528,0.048937652,"",NA,0.088,NA,116.8841,11.68841,NA,408,NA
"92","Vanessa_1135","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Myrtaceae","Calyptranthes","","",2.8,48.556,1.831002,26.5188132,NA,NA,0.082637,22.15716449,0.037709078,"",NA,0.089,NA,186.4045,18.64045,NA,408,11
"93","Vanessa_1136","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Rubiaceae","Faramea","","",5.3,43.9591,2.40091,18.30934937,NA,NA,0.05282,45.45413784,0.054616905,"",NA,0.063,NA,231.7333,23.17333,NA,408,7
"94","Vanessa_1137","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Lauraceae","","","",16.5,50.8047,2.718402,18.68917842,NA,NA,0.090481,30.04385424,0.0535069,"",NA,NA,NA,NA,NA,NA,408,NA
"95","Vanessa_1138","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Rubiaceae","Randia","armata","Randia armata",5,44.090046,3.283608,13.42731715,NA,NA,0.079551,41.27651542,0.074475041,"",NA,0.089,NA,186.4045,18.64045,NA,408,NA
"96","Vanessa_1139","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Fabaceae","Dussia","macroprophyllata","Dussia macroprophyllata",75,44.236192,2.21892,19.93591116,NA,NA,0.112425,19.73680955,0.050160737,"",NA,0.133,NA,124.7368,12.47368,NA,408,2
"97","Vanessa_1140","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Myrtaceae","Eugenia","basilaris","Eugenia basilaris",4.4,45.959914,1.802688,25.4952127,NA,NA,0.141097,12.77620119,0.03922305,"",NA,0.101,NA,164.2574,16.42574,NA,408,1
"98","Vanessa_1141","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Piperaceae","Piper","aequale","Piper aequale",2.6,36.490454,2.334048,15.63397754,NA,NA,0.092102,25.3419034,0.063963249,"",NA,0.064,NA,259.2188,25.92188,NA,408,NA
"99","Vanessa_1142","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Polygonaceae","Coccoloba","liportizii","Coccoloba liportizii",3.1,46.395606,2.078208,22.32481349,NA,NA,0.132647,15.66717988,0.044793207,"",NA,0.087,NA,190.6897,19.06897,NA,408,2
"100","Vanessa_1143","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Lauraceae","","","",50.6,47.46474,2.121504,22.37315603,NA,NA,0.136859,15.50141207,0.044696421,"",NA,0.047,NA,176.4894,17.64894,NA,408,NA
"101","Vanessa_1144","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Sapotaceae","Pouteria","","",10.5,45.653608,4.04916,11.27483429,NA,NA,0.148797,27.21272068,0.0886931,"",NA,0.068,NA,243.9706,24.39706,NA,408,NA
"102","Vanessa_1145","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Rubiaceae","Rudgea","laevis","Rudgea laevis",52.8,42.288246,2.05656,20.56261232,NA,NA,0.095565,21.51990788,0.048631953,"",NA,0.091,NA,182.3077,18.23077,NA,408,NA
"103","Vanessa_1146","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Melastomataceae","Miconia","donaeana","Miconia donaeana",2.7,38.099061,2.37144,16.06579167,NA,NA,0.086344,27.46508136,0.062244054,"",NA,0.068,NA,243.9706,24.39706,NA,408,NA
"104","Vanessa_1147","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Euphorbiaceae","Alchornea","latifolia","Alchornea latifolia",5.9,45.07503,2.406864,18.72770127,NA,NA,0.152176,15.81636296,0.053396836,"",NA,0.146,NA,113.6301,11.36301,NA,408,1
"105","Vanessa_1148","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Lauraceae","","","",3.2,14.17875,0.782884,18.11092065,NA,NA,0.078845,9.929358307,0.055215305,"",NA,0.141,NA,117.6596,11.76596,NA,408,NA
"106","Vanessa_1149","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Rubiaceae","Rondeletia","buddleioides","Rondeletia buddleioides",8.275,46.9242,2.431476,19.29864823,NA,NA,0.17952,13.54434479,0.051817101,"",NA,0.08,NA,207.375,20.7375,NA,408,NA
"107","Vanessa_1150","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Flacourtiaceae","Hasseltiopsis","dioica","Hasseltiopsis dioica",3.6,45.70035,1.990734,22.95653262,NA,NA,0.063533,31.33380391,0.043560585,"",NA,0.103,NA,161.068,16.1068,NA,408,2
"108","Vanessa_1151","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Rubiaceae","Faramea","","",3.7,42.2676,2.260898,18.69504949,NA,NA,0.060384,37.44199604,0.053490096,"",NA,0.064,NA,259.2188,25.92188,NA,408,7
"109","Vanessa_1152","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Myrtaceae","Eugenia","aeruginea","Eugenia aeruginea",6.5,46.9839,1.99172,23.58961099,NA,NA,0.054598,36.47942631,0.042391543,"",NA,0.121,NA,137.1074,13.71074,NA,408,NA
"110","Vanessa_1153","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",4.4,47.59085,2.571488,18.50712506,NA,NA,0.183177,14.0382406,0.054033244,"",NA,0.067,NA,247.6119,24.76119,NA,408,1
"111","Vanessa_1154","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Asteraceae","Koanophyllon","pittieri","Koanophyllon pittieri",9.2,37.325502,3.260976,11.44611368,NA,NA,0.115742,28.17445411,0.087365898,"",NA,0.073,NA,227.2603,22.72603,NA,408,NA
"112","Vanessa_1155","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Violaceae","Hybanthus","guanacastensis","Hybanthus guanacastensis",7,40.849536,2.719776,15.01944866,NA,NA,NA,NA,0.06658034,"",NA,0.045,NA,368.6667,36.86667,NA,408,5
"113","Vanessa_1156","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Rubiaceae","Posoqueria","coriacea","Posoqueria coriacea",12.1,43.519866,1.576368,27.60768171,NA,NA,0.056185,28.05674697,0.036221803,"",NA,0.129,NA,128.6047,12.86047,NA,408,NA
"114","Vanessa_1157","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Polygonaceae","Coccoloba","porphyrostachys","Coccoloba porphyrostachys",9.5,44.797416,2.368488,18.9139299,NA,NA,0.112372,21.07727046,0.052871085,"",NA,0.122,NA,135.9836,13.59836,NA,408,1
"115","Vanessa_1158","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Euphorbiaceae","Euphorbia","elata","Euphorbia elata",2.6,43.9878,2.197272,20.01927845,NA,NA,0.113257,19.40079833,0.04995185,"",NA,0.079,NA,210,21,NA,408,13
"116","Vanessa_1159","Cacao","Cacao-1","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_premontane_moist_forest,_wet_transition","Tree",10.9285,-85.4653,1225,NA,"Chrysobalanaceae","Licania","riverae","Licania riverae",13.7,40.324488,1.49568,26.96063864,NA,NA,0.046896,31.89328675,0.03709111,"",NA,0.119,NA,139.4118,13.94118,NA,408,NA
"117","Vanessa_1016","Cacao","Cacao-2","Guanacaste","30_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_lower_montane_wet_Forest","Tree",10.9326,-85.4588,1500,NA,"Melastomataceae","Miconia","tonduzii","Miconia tonduzii",5.7,42.609567,2.583966,16.48998748,NA,NA,0.130641,19.77914132,0.06064286,"",NA,0.066,NA,251.3636,25.13636,NA,NA,NA
"118","Vanessa_1017","Cacao","Cacao-2","Guanacaste","30_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_lower_montane_wet_Forest","Tree",10.9326,-85.4588,1500,NA,"Myrsinaceae","Ardisia","glandulosomarginata","Ardisia glandulosomarginata",6.2,44.343299,1.773168,25.00795131,NA,NA,0.134132,13.21960437,0.039987282,"",NA,0.107,NA,155.0467,15.50467,NA,NA,NA
"119","Vanessa_1018","Cacao","Cacao-2","Guanacaste","30_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_lower_montane_wet_Forest","Tree",10.9326,-85.4588,1500,NA,"Clusiaceae","Chrysochlamys","allenii","Chrysochlamys allenii",13.3,42.294252,1.564395,27.03553259,NA,NA,0.104853,14.9199226,0.03698836,"",NA,0.092,NA,180.3261,18.03261,NA,NA,NA
"120","Vanessa_1019","Cacao","Cacao-2","Guanacaste","30_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_lower_montane_wet_Forest","Hemiepiphyte",10.9326,-85.4588,1500,NA,"Ericaceae","Vaccinium","","Vaccinium",3,52.70265,0.894456,58.92145617,NA,NA,0.040431,22.12278842,0.016971746,"",NA,0.271,NA,61.21771,6.121771,NA,NA,NA
"121","Vanessa_1020","Cacao","Cacao-2","Guanacaste","30_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_lower_montane_wet_Forest","Tree",10.9326,-85.4588,1500,NA,"Ericaceae","Disterigma","humboldtiana","Disterigma humboldtiana",14,47.914867,1.079778,44.37473907,NA,NA,0.076093,14.19027687,0.022535344,"",NA,0.062,NA,112.3839,11.23839,NA,NA,NA
"122","Vanessa_1021","Cacao","Cacao-2","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_lower_montane_wet_Forest","Tree",10.9326,-85.4588,1500,NA,"Myrtaceae","Calyptranthes","monteverdensis","Calyptranthes monteverdensis",8.8,50.041992,1.435656,34.85653388,NA,NA,0.138799,10.34344633,0.028689026,"",NA,0.157,NA,105.6688,10.56688,NA,NA,NA
"123","Vanessa_1022","Cacao","Cacao-2","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_lower_montane_wet_Forest","Tree",10.9326,-85.4588,1500,NA,"Rubiaceae","Faramea","","",4,43.562519,2.139216,20.36377766,NA,NA,0.087001,24.58839043,0.049106802,"",NA,0.105,NA,158,15.8,NA,NA,NA
"124","Vanessa_1023","Cacao","Cacao-2","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_lower_montane_wet_Forest","Tree",10.9326,-85.4588,1500,NA,"Rhizophoraceae","Cassipourea","elliptica","Cassipourea elliptica",4,44.952908,2.309448,19.46478466,NA,NA,0.090316,25.57081951,0.05137483,"",NA,0.108,NA,153.6111,15.36111,NA,NA,NA
"125","Vanessa_1024","Cacao","Cacao-2","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_lower_montane_wet_Forest","Hemiepiphyte",10.9326,-85.4588,1500,NA,"Clusiaceae","Clusia","","Clusia",2.7,47.866819,1.23492,38.76106873,NA,NA,0.126143,9.789859314,0.025799082,"",NA,0.262,NA,63.32061,6.332061,NA,NA,NA
"126","Vanessa_1025","Cacao","Cacao-2","Guanacaste","_1_km_above_Cacao_Biological_Station._Pacific_slope_of_Cacao_Volcano.","Tropical_lower_montane_wet_Forest","Tree",10.9326,-85.4588,1500,NA,"Myrsinaceae","Ardisia","palmana","Ardisia palmana",6.9,45.180135,1.736133,26.02342966,NA,NA,0.172806,10.04671161,0.03842691,"",NA,0.109,NA,152.2018,15.22018,NA,NA,NA
